"y","x1","x2","x3","x4","id","time"
3.63827796222954,39380.2361396926,0.0164916589856148,0.364533066749573,5.614,21,2022
2.31243834127275,38214.49609375,-0.979839682579041,-1.14197266101837,3.867,22,2022
2.77647228072372,133571.962410322,2.09469985961914,2.21437835693359,3.591,24,2022
4.3821828480655,46649.5635364824,0.685416162014008,0.797074437141418,12.917,25,2022
2.99822295029797,68867.8259301261,1.1556144952774,1.03478074073792,2.872,27,2022
3.58428965186133,17992.0507038785,-0.332218527793884,0.171953663229942,10.108,1,2023
1.81844645923207,64394.0905152572,1.1336532831192,1.36136972904205,5.264,2,2023
-0.881373587019543,21310.7386643822,-1.19547140598297,-0.108809567987919,5.636,3,2023
4.88285930974907,19079.8122134028,-0.503643155097961,-0.29647821187973,7.947,4,2023
3.46671103788472,33141.8444182014,-0.137721657752991,0.40789669752121,4.319,5,2023
2.31243834127275,29563.6780243659,0.968603789806366,0.925731718540192,9.013,6,2023
4.30424765824956,22687.0758723942,-0.00537010468542576,-0.356507807970047,4.67,7,2023
2.31243834127275,62686.5408495937,1.66416621208191,1.45697498321533,3.068,8,2023
5.76833076127572,36854.5043968202,0.0978469252586365,0.578935325145721,11.066,9,2023
1.44363547517881,12384.9480298051,-1.12161290645599,-0.290354937314987,2.344,10,2023
4.9698615213965,40368.5881912861,-0.000498130626510829,0.318309366703033,4.107,11,2023
6.3135513281345,13889.9749067297,-0.48687219619751,0.301378756761551,3.308,12,2023
0,47527.151024672,0.829359412193298,1.12179791927338,3.596,13,2023
6.29157256889596,52725.7461976727,0.550129175186157,0.644031763076782,7.627,14,2023
0.881373587019543,46159.7081733083,0.781545519828796,1.33804214000702,6.841,15,2023
5.72359578143443,32812.2997525336,0.295621365308762,0.660894274711609,3.869,16,2023
5.06263508830332,21905.1773271473,-1.02057874202728,-0.171988308429718,2.765,17,2023
1.44363547517881,70673.9689988432,1.86710047721863,1.79096639156342,3.537,18,2023
7.67971385350938,15327.5819994558,-0.721040904521942,0.292205184698105,4.899,19,2023
1.44363547517881,43672.7668014946,0.565399944782257,0.780193567276001,2.743,20,2023
4.49993310426429,40303.8183321549,0.0404953435063362,0.318900614976883,5.589,21,2023
-1.81844645923207,39887.33984375,-1.10467827320099,-1.12207186222076,3.076,22,2023
-2.64412076105863,129555.245509242,2.04018402099609,2.30859136581421,3.444,24,2023
2.99822295029797,47341.1717852534,0.629368722438812,0.693764328956604,12.179,25,2023
0.881373587019543,68577.5405629086,1.07366383075714,1.04239141941071,2.151,27,2023
